run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
2,780,growth,1,277,48,132,97,277,0.4765342960288808,0.3501805054151624,23.84115523465704,6604.0,21.968259239885352,-0.0137184115523465,-0.0090580661374309,-3.8,15.14434610635365,22.23134589281323,7.035635428268316e-21,22.23134589281323,0.4575054822147603,0.6306311973015055,0.3783787183809033
2,790,growth,1,269,44,127,98,269,0.4721189591078067,0.3643122676579926,24.46840148698885,6582.0,22.41254854734059,-0.00817843866171,-0.0209041822355476,-2.2,15.0301899963152,22.317009004075288,7.152107018360911e-21,22.317009004075288,0.45895639521629,0.6321102043635486,0.3792661226181291
2,800,growth,1,260,41,122,97,260,0.4692307692307692,0.3730769230769231,25.107692307692307,6528.0,22.832075786590575,-0.0207692307692307,-0.0356291748927189,-5.4,14.941696581473716,22.399649968514076,7.394014745487921e-21,22.399649968514076,0.4602538714535054,0.6333560213333008,0.3800136127999804
2,810,growth,1,256,38,127,91,256,0.49609375,0.35546875,25.26171875,6467.0,22.987001068890095,-0.023828125,-0.0201825901865959,-6.1,14.878383543342352,22.5213305875659,6.5789157333495106e-21,22.5213305875659,0.4599887585946874,0.6332383932674802,0.3799430359604881
2,820,growth,1,259,37,126,96,259,0.4864864864864865,0.3706563706563706,24.66023166023166,6387.0,22.76025235975111,-0.0308880308880308,0.0039509990500667,-8.0,14.754613614910818,22.649459757860104,6.385973829790508e-21,22.649459757860104,0.4621948675267714,0.63556075442921,0.3813364526575259
2,830,growth,1,252,34,129,89,252,0.5119047619047619,0.3531746031746032,25.16269841269841,6341.0,23.31374398488847,-0.0182539682539682,-0.0078737607077946,-4.6,14.850328248644631,22.63292362576439,3.629879318992682e-21,22.63292362576439,0.4610094657613713,0.6345107767008958,0.3807064660205375
2,840,growth,1,253,34,138,81,253,0.5454545454545454,0.3201581027667984,24.75098814229249,6262.0,22.844601672628652,-0.0312252964426877,-0.0376993126548797,-7.9,15.032857977825662,22.66242273805641,3.373903161574821e-21,22.66242273805641,0.457821046999271,0.6315361042528274,0.3789216625516964
2,850,growth,1,250,35,133,82,250,0.532,0.328,24.776,6194.0,22.89746324920654,-0.0272,-0.0221273643493652,-6.8,15.03770620727539,22.727171825408934,2.0631514582038826e-21,22.727171825408934,0.4575122103509316,0.6312624988660183,0.3787574993196109
2,860,growth,1,243,32,137,74,243,0.5637860082304527,0.3045267489711934,25.39917695473251,6172.0,23.681695498556756,-0.0090534979423868,0.0124634542582947,-2.2,15.205549522682473,22.72832352045632,2.036222967424325e-21,22.72832352045632,0.4557686713315932,0.6295977716582936,0.3777586629949761
2,870,growth,1,244,31,139,74,244,0.569672131147541,0.3032786885245901,25.209016393442624,6151.0,23.69691732281544,-0.0086065573770491,0.011227795335113,-2.1,15.098132923001147,22.89982481862678,3.1575360805415017e-21,22.89982481862678,0.4571862224214305,0.6311706881781847,0.3787024129069108
2,880,growth,1,237,31,131,75,237,0.5527426160337553,0.3164556962025316,25.91983122362869,6143.0,24.019918803927265,-0.0033755274261603,-0.037690746935108,-0.8,15.208421393285825,22.84772380796666,3.218389883892891e-21,22.84772380796666,0.4560064034474138,0.6299039705991912,0.3779423823595147
2,890,growth,1,225,33,126,66,225,0.56,0.2933333333333333,27.133333333333333,6105.0,25.62840319315593,-0.0168888888888888,0.0327422053019205,-3.8,15.460341067843968,22.62686303032769,3.404010010608221e-21,22.62686303032769,0.4532879727739548,0.6269670836890008,0.3761802502134004
2,900,growth,1,222,32,123,67,222,0.5540540540540541,0.3018018018018018,27.373873873873872,6077.0,25.966052484941912,-0.0126126126126126,-0.0008680481094497,-2.8,15.329208429869231,22.810349004762667,3.416203540120951e-21,22.810349004762667,0.4546503103899351,0.6284199120451297,0.3770519472270778
2,910,growth,1,219,30,124,65,219,0.5662100456621004,0.2968036529680365,27.63013698630137,6051.0,25.974865726139992,-0.0118721461187214,-0.0346886107910713,-2.6,15.356653043668564,22.882933124559656,2.4628577346495233e-21,22.882933124559656,0.4537273999567568,0.6274894374999472,0.3764936624999683
2,920,growth,1,223,38,129,56,223,0.57847533632287,0.2511210762331838,26.91479820627803,6002.0,25.22379084018314,-0.0219730941704035,-0.0285158011945373,-4.9,15.947130263119,22.515277960909856,5.0157914956788904e-21,22.515277960909856,0.4471646895997524,0.6205286611756301,0.372317196705378
