run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost,mean_endothelial_effective_vegf2
4,960,growth,1,74,35,39,0,74,0.527027027027027,0.0,33.148648648648646,36.51428571428571,30.128205128205128,0.0,2453.0,34.67593863203719,27.943051923668584,17.508197145474394,6.959800989008335,0.3975167135245184,47.0,50.0,0.94,82.90603640240865,58.008620049092706,0.0,0.3667162342597462,12.01314803096864,0.0,0.6410256410256411,0.0,0.1797297297297297,0.0995121208397117,13.3,25,25,29,0,4,25,0.0,59.16,59.16,59.16,1900.0,0.028,0.0,22.36582544687632,8.916405284726942,5.745234690668524e-25,8.916405284726942,70.0,0.03395805824548,90.0,3.98234760761261,0.0355633730068802,0.8946330178750528,0.0151222619654336,0.021081081081081,0.3764736881922921,0.5448845099324116,0.3269307059594469,0.3608887642049269
4,970,growth,1,78,31,47,0,78,0.6025641025641025,0.0,32.57692307692308,37.03225806451613,29.638297872340427,0.0,2541.0,34.7733866129166,28.439856202045256,17.707564693751493,6.9840316580420785,0.3944094955364782,49.0,51.0,0.9607843137254902,83.75092443748017,58.008620049092706,0.0,1.0110945081195692,13.13439191879183,0.0,0.574468085106383,0.0,0.1128205128205128,0.1875701244060809,8.8,25,25,29,0,4,25,0.0,59.44,59.44,59.44,1900.0,0.028,0.0,22.13780576754839,9.74219534947322,5.8898496330836085e-25,9.74219534947322,70.0,0.038246139511466,90.0,3.98234760761261,0.0407385807484388,0.8855122307019356,0.0148975812702209,0.0241025641025641,0.3785367534696133,0.5474874678978962,0.3284924807387376,0.3667386202502037
4,980,growth,1,79,35,44,0,79,0.5569620253164557,0.0,33.822784810126585,37.457142857142856,30.931818181818183,0.0,2672.0,36.516666677933706,29.16374488784129,18.330045729039504,7.137891074058475,0.3894093435211795,50.0,51.0,0.9803921568627452,83.97028511822037,57.3149195236284,0.0,0.7163004919612339,13.129923562354575,0.0,0.5681818181818182,0.0,0.1658227848101265,0.2183449515813513,13.1,25,25,29,0,4,25,0.0,59.68,59.68,59.68,1900.0,0.024,0.0,22.094793247271188,10.272934823096554,1.1227008424311994e-24,10.272934823096554,70.0,0.0432983176596462,90.0,3.98234760761261,0.0464265961199998,0.8837917298908475,0.0148088426590289,0.0222784810126582,0.3796836369142912,0.5488919802840759,0.3293351881704455,0.3726335058300918
4,990,growth,1,81,34,47,0,81,0.5802469135802469,0.0,34.617283950617285,37.88235294117647,32.255319148936174,0.0,2804.0,37.670972682811595,29.87542335866304,19.10861895028413,7.092997509843321,0.3711936235840766,51.0,53.0,0.9622641509433962,83.2622847665886,56.1426753904728,0.0,1.034952293241183,14.304363630150531,0.0,0.5319148936170213,0.0,0.1629629629629629,0.2055952095691068,13.2,25,25,29,0,4,25,0.0,60.32,60.32,60.32,1900.0,0.064,0.0,22.025589931158372,10.565529923380158,2.64256031886143e-24,10.565529923380158,70.0,0.0492336036637425,90.0,3.98234760761261,0.0527102183550596,0.8810235972463348,0.0146058288668158,0.0232098765432098,0.3805995810176247,0.5500019642567434,0.330001178554046,0.3792347822177885
4,1000,growth,1,82,34,48,0,82,0.5853658536585366,0.0,35.96341463414634,37.85294117647059,34.625,0.0,2949.0,39.40173514296369,30.638143781175756,19.880613966263383,7.228475720146077,0.3635941894155037,52.0,55.0,0.9454545454545454,83.02557142039882,55.08175741568164,0.0,0.5859824273492659,15.046068446308974,0.0,0.4583333333333333,0.0,0.1768292682926829,0.2190164566040039,14.5,25,25,29,0,4,25,0.0,60.36,60.36,60.36,1900.0,0.004,0.0,21.995425270824896,10.916363227658156,7.515576750779668e-24,10.916363227658156,70.0,0.0563820296898484,90.0,3.98234760761261,0.0597246121615171,0.8798170108329958,0.0145761598878892,0.0234146341463414,0.3814068424790041,0.5509478069777335,0.3305686841866401,0.3869507138764885
4,1010,growth,1,89,33,56,0,89,0.6292134831460674,0.0,34.82022471910113,38.696969696969695,32.535714285714285,0.0,3099.0,37.877072730760894,31.40767959088298,20.344664262464796,7.184452703419096,0.3531369508355153,54.0,56.0,0.9642857142857144,83.06390831586086,55.08175741568164,0.0,0.8510882739336896,16.072856719518743,0.0,0.4285714285714285,0.0,0.1685393258426966,0.1574350464210081,15.0,25,25,29,0,4,25,0.0,61.08,61.08,61.08,1900.0,0.072,0.0,21.79386768983991,11.461478811971258,1.0061458626571485e-23,11.461478811971258,70.0,0.0638358289003372,90.0,3.98234760761261,0.0676233898848295,0.8717547075935964,0.0142723429533987,0.0251685393258426,0.382708710957078,0.5525660099259356,0.3315396059555613,0.3953754348558986
4,1020,growth,1,91,35,56,0,91,0.6153846153846154,0.0,35.824175824175825,39.48571428571429,33.535714285714285,0.0,3260.0,39.15020517202524,32.21319960760119,21.11716983321053,7.319595200147339,0.346618190693147,56.0,58.0,0.9655172413793104,82.5325789646099,53.33854141237835,0.0,0.6663348322468879,16.694793193438702,0.0,0.4285714285714285,0.0,0.1769230769230769,0.2105595578204144,16.1,25,25,29,0,4,25,0.0,61.6,61.6,61.6,1900.0,0.052,0.0,21.731878133920524,11.7207093500829,4.7603781453526036e-23,11.7207093500829,70.0,0.0728769633919,90.0,3.98234760761261,0.0765020046383142,0.8692751253568209,0.0141116091778704,0.0246153846153846,0.3834563028388928,0.5534273254108459,0.3320563952465075,0.4049333586384076
4,1030,growth,1,95,34,61,0,95,0.6421052631578947,0.0,36.27368421052632,41.411764705882355,33.40983606557377,0.0,3446.0,39.41025924682617,33.119418288812724,21.720225615300983,7.307032941200248,0.336416070008626,58.0,60.0,0.9666666666666668,82.6422775181364,52.3450093132096,0.0,0.4636982541114909,17.63603913510424,0.0,0.3770491803278688,0.0,0.1957894736842105,0.1908483766254625,18.6,25,25,29,0,4,25,0.0,61.72,61.72,61.72,1900.0,0.012,0.0,21.565511864110043,12.084089439793637,1.0561619137548243e-22,12.084089439793637,70.0,0.0816696491837501,90.0,3.98234760761261,0.0863877553492784,0.8626204745644017,0.0139763524718794,0.0256842105263157,0.3847242966573137,0.55495929443937,0.332975576663622,0.4146452258473721
4,1040,growth,1,100,36,64,0,100,0.64,0.0,36.33,41.361111111111114,33.5,0.0,3633.0,39.27658712387085,34.006173211723066,22.476698932142785,7.408538398729982,0.3296097180950094,60.0,62.0,0.967741935483871,82.42155180496485,51.47815070493501,0.0,0.4604715122981335,18.34644769618083,0.0,0.328125,0.0,0.187,0.1836840839385986,18.7,25,25,29,0,4,25,0.0,61.92,61.92,61.92,1900.0,0.02,0.0,21.47542562484741,12.382685551643371,3.3736302108143807e-22,12.382685551643371,70.0,0.0942704138159751,90.0,3.98234760761261,0.0972919017076492,0.8590170249938964,0.0138730139695396,0.0256,0.3860730274162264,0.5565751731292126,0.3339451038775275,0.4282155176935027
4,1050,growth,1,101,39,62,0,101,0.6138613861386139,0.0,37.851485148514854,40.97435897435897,35.88709677419355,0.0,3823.0,41.16622992789392,34.88407508994085,23.24078594782388,7.61645939150551,0.3277195275841635,62.0,64.0,0.96875,82.38538352027004,51.62363799656123,0.0,0.5182496936595202,18.65833426298302,0.0,0.3548387096774194,0.0,0.1881188118811881,0.2278519904259408,19.0,25,25,29,0,4,25,0.0,61.96,61.96,61.96,1900.0,0.004,0.0,21.405736347236257,12.682071780214216,4.1017371971334267e-22,12.682071780214216,70.0,0.104880172163248,90.0,3.98234760761261,0.1092089302837848,0.8562294538894503,0.0138190680098361,0.0245544554455445,0.3869575410335274,0.5575400910072816,0.3345240546043689,0.439404226767617
4,1060,growth,1,104,39,65,0,104,0.625,0.0,38.88461538461539,42.282051282051285,36.84615384615385,0.0,4044.0,41.98267124249385,35.878199226372125,23.740689563460908,7.898007010911092,0.332678079539309,64.0,64.0,1.0,81.72483177745335,51.24451190127583,0.0,0.3069744668674786,19.107033108296644,0.0,0.3846153846153846,0.0,0.2125,0.2003928716366107,22.1,25,25,29,0,4,25,0.0,62.4,62.4,62.4,1900.0,0.044,0.0,21.215806383353012,13.120287166191982,7.257553678130956e-22,13.120287166191982,70.0,0.1181489072740078,90.0,3.98234760761261,0.1221234649419784,0.8486322553341205,0.0135998758867647,0.025,0.3889471000789533,0.5598285595168252,0.3358971357100951,0.4540460429841029
4,1070,growth,1,128,37,91,0,128,0.7109375,0.0,32.640625,43.054054054054056,28.406593406593405,0.0,4178.0,34.84329204261303,36.46777624802309,22.11047465832629,8.901371119318394,0.4025861613950629,65.0,66.0,0.9848484848484848,82.60035291758776,50.00999900019995,0.0,0.5766747249003151,17.95304931203477,0.0,0.5274725274725275,0.0,0.1046875,0.0732371658086776,13.4,26,26,30,0,4,26,0.0,60.34615384615385,60.34615384615385,60.34615384615385,1900.0,0.0346153846153846,0.0,20.173923432826996,14.719184305518866,1.8156664639450804e-21,14.719184305518866,70.0,0.1273618036021407,90.0,3.98234760761261,0.1360546760261058,0.7759201320318075,0.012857822455594,0.02734375,0.3969749741100426,0.5693382449433756,0.3416029469660253,0.468964750568166
4,1080,growth,1,134,42,92,0,134,0.6865671641791045,0.0,32.17910447761194,36.666666666666664,30.130434782608695,0.0,4312.0,35.41176992387914,37.04797199880859,23.10985433031456,9.11307184068587,0.3943370525158056,67.0,68.0,0.9852941176470588,83.61743066261764,49.01020301937138,0.0,0.0765424498062378,18.534179660216388,0.0,0.4673913043478261,0.0,0.1,0.212862528615923,13.4,26,26,30,0,4,26,0.0,60.5,60.5,60.5,1900.0,0.0153846153846153,0.0,20.23485160229811,14.959177650622468,4.044533013588052e-21,14.959177650622468,70.0,0.1417274217909345,90.0,3.982347667217254,0.1510407216846943,0.778263523165312,0.0128638598870299,0.026406429391504,0.3973674194707994,0.569491480736623,0.3416948884419738,0.4834223102329084
4,1090,growth,1,152,59,93,0,152,0.6118421052631579,0.0,29.44078947368421,27.0,30.989247311827956,0.0,4475.0,32.59454985668785,37.74171088692805,25.097747212552036,9.355410740007583,0.3727589835365263,68.0,70.0,0.9714285714285714,82.9503413965508,48.041648597857254,0.0,0.4992708323371178,19.311559722148477,0.0,0.4516129032258064,0.0,0.1072368421052631,0.1376279002741763,16.3,26,26,30,0,4,26,0.0,60.34615384615385,60.34615384615385,60.34615384615385,1900.0,-0.0153846153846153,0.0,20.808350362275775,14.512252945648996,1.5888347247547608e-20,14.512252945648996,70.0,0.1561200091472039,90.0,3.982347667217254,0.1671482771635055,0.8003211677798375,0.0132621735897232,0.0235323886639676,0.3942850899530123,0.5653478170612637,0.3392086902367582,0.495328699383962
4,1100,growth,1,162,69,93,0,162,0.5740740740740741,0.0,28.703703703703702,24.884057971014492,31.537634408602152,0.0,4650.0,32.32762499208803,38.47260025985541,26.24335335646577,9.41490323842962,0.3587538189402156,70.0,72.0,0.9722222222222222,82.41891175515771,47.01063709417264,0.0,0.6405163078229784,19.821462800986986,0.0,0.4086021505376344,0.0,0.1080246913580246,0.1745084385813018,17.5,26,26,30,0,4,26,0.0,60.61538461538461,60.61538461538461,60.61538461538461,1900.0,0.0269230769230769,0.0,20.98657777574327,14.532732083473675,3.808918300797526e-20,14.532732083473675,70.0,0.1730240465929875,90.0,3.982347667217254,0.1844931915402412,0.8071760682978181,0.0133163564566898,0.022079772079772,0.3935758244588377,0.5642031071413408,0.3385218642848044,0.511545910877792
4,1110,growth,1,169,71,98,0,169,0.5798816568047337,0.0,28.899408284023668,25.281690140845072,31.520408163265305,0.0,4884.0,32.79398915894638,39.42873931692001,27.04777082265408,9.428067413533231,0.3485709589655602,73.0,74.0,0.9864864864864864,82.45497621756117,46.01086828130936,0.0,1.2013745583141158,20.775289819832334,0.0,0.3979591836734694,0.0,0.1384615384615384,0.1805378219785069,23.4,26,26,30,0,4,26,0.0,60.96153846153846,60.96153846153846,60.96153846153846,1900.0,0.0346153846153846,0.0,20.956436794890458,14.756502710150544,9.906814877618222e-20,14.756502710150544,70.0,0.1911575308499428,90.0,3.982347667217254,0.2032764106988906,0.806016799803479,0.0132217266844734,0.0223031406463359,0.3946092791681452,0.5652827367360524,0.3391696420416314,0.5303271728915743
4,1120,growth,1,174,75,99,0,174,0.5689655172413793,0.0,29.701149425287355,25.586666666666662,32.81818181818182,0.0,5168.0,33.72476563508483,40.55891383898033,27.99043393052936,9.531480021119874,0.340526339990886,75.0,76.0,0.986842105263158,82.29997358174823,45.0111097397076,0.0,0.7386959341603342,21.50863117003011,0.0,0.3939393939393939,0.0,0.1632183908045977,0.1873132486453001,28.4,26,26,30,5,4,21,59.6,61.095238095238095,60.80769230769231,60.80769230769231,1900.0,-0.0153846153846153,0.0,20.976292330643226,14.765459921168183,2.344430996992151e-19,14.765459921168183,70.0,0.2101571193108191,90.0,3.982347667217254,0.2236759848892688,0.8067804742555087,0.0132677370845308,0.0218832891246684,0.3949397577546074,0.5654548266207106,0.3392728959724263,0.5494300152832455
4,1130,growth,1,181,78,103,0,181,0.569060773480663,0.0,30.116022099447513,26.333333333333332,32.980582524271846,0.0,5451.0,34.185278434121145,41.65461786630437,28.994962434155145,9.58790492384214,0.3306748524201532,77.0,77.0,1.0,82.07961296643855,44.553338819890925,0.0,0.5272987112993626,22.53510087964871,0.0,0.3786407766990291,0.0,0.156353591160221,0.1764785503155618,28.3,27,27,31,7,4,20,60.142857142857146,57.2,57.96296296296296,57.96296296296296,1900.0,-0.0592592592592592,0.0,21.020636642835417,14.777642344901574,4.934946613489577e-19,14.777642344901574,70.0,0.2246044134652173,90.0,3.982347667217254,0.245697371661663,0.7785420978827932,0.0134317167046871,0.0210763249437282,0.3951192779897542,0.5654663226590437,0.3392797935954262,0.5638842070606436
4,1140,growth,1,187,80,107,0,187,0.5721925133689839,0.0,30.951871657754012,27.6,33.45794392523364,0.0,5788.0,34.90143205775296,42.92292652221864,29.920896003965183,9.71006091592682,0.3245244031007634,80.0,80.0,1.0,81.91801107008179,42.95346318982906,0.0,1.033821063315499,23.422486295332707,0.0,0.3457943925233644,0.0,0.1802139037433155,0.1813007477133031,33.7,27,27,31,10,4,17,59.1,57.64705882352941,58.18518518518518,58.18518518518518,1900.0,0.0222222222222222,0.0,21.0187331979925,14.891171735875746,2.4875469032117676e-18,14.891171735875746,70.0,0.245350439377405,90.0,3.982347667217254,0.269188791513443,0.7784715999256482,0.0133792063640945,0.0211923153099623,0.3957654776776744,0.5659983614684533,0.3395990168810719,0.5849494562584769
4,1150,growth,1,192,86,106,0,192,0.5520833333333334,0.0,31.911458333333332,28.511627906976745,34.66981132075472,0.0,6127.0,35.86672564347585,44.16202749702606,30.76532038071169,9.86731196780936,0.3207283995649747,82.0,82.0,1.0,81.51867830599197,41.0,0.0,0.1218750950222023,23.76874696771645,0.0,0.3584905660377358,0.0,0.1765625,0.1874185045560201,33.9,27,27,31,12,4,15,58.583333333333336,57.4,57.92592592592592,57.92592592592592,1900.0,-0.0259259259259259,0.0,20.9441930303971,15.020554564893246,5.723914147374172e-18,15.020554564893246,70.0,0.2657351659403907,90.0,3.982347667217254,0.2939266040921211,0.7757108529776703,0.013391427768796,0.0204475308641975,0.3965527346786987,0.5666128838931265,0.3399677303358758,0.6057028962762665
4,1160,growth,1,193,83,110,0,193,0.5699481865284974,0.0,33.47150259067357,29.325301204819276,36.6,0.0,6460.0,37.74988783208818,45.34624421875849,31.585831046742,10.212619015508295,0.3233291218583183,84.0,85.0,0.9882352941176472,81.68563161304266,40.0,0.0,0.6354365695507673,24.67718852234919,0.0,0.3545454545454545,0.0,0.1725388601036269,0.2069000145314271,33.3,27,27,31,13,4,14,59.61538461538461,56.07142857142857,57.77777777777778,57.77777777777778,1900.0,-0.0148148148148148,0.0,20.8992472732623,15.19208148353458,1.5568125956213326e-17,15.19208148353458,70.0,0.2877728522375778,90.0,3.982347667217254,0.3197774440050125,0.7740461953060112,0.0133969533802963,0.021109192093648,0.3974066372879954,0.5671810939522065,0.3403086563713239,0.6280815086089018
4,1170,growth,1,203,87,116,0,203,0.5714285714285714,0.0,33.70935960591133,30.724137931034484,35.94827586206897,0.0,6843.0,37.45651835173809,46.671131882092595,32.41126779489896,10.386025858603793,0.3204449120696968,86.0,87.0,0.9885057471264368,81.415276539779,37.48332962798263,0.0,0.4804980097062863,25.36084997476488,0.0,0.3620689655172414,0.0,0.1886699507389162,0.1566230905467066,38.3,27,27,31,14,4,13,60.642857142857146,55.46153846153846,58.148148148148145,58.148148148148145,1900.0,0.037037037037037,0.0,20.825486714029548,15.453504884184287,6.345296295579239e-17,15.453504884184287,70.0,0.3109171895517243,90.0,3.9823477268218994,0.3468080833554268,0.7713143227418351,0.0132646412191271,0.0211640211640211,0.3988676327088571,0.5685930868047269,0.3411558520828361,0.6520730416345604
4,1180,growth,1,243,88,152,3,243,0.6255144032921811,0.0123456790123456,29.31687242798354,31.397727272727273,28.43421052631579,13.0,7124.0,31.472418859662344,47.61973991081141,30.272912686645395,11.93114818965047,0.3941195983732937,87.0,88.0,0.9886363636363636,80.70195575136381,37.013511046643494,0.0,0.5048248193880996,23.634106244695857,2.356485817933149,0.4736842105263157,1.0,0.1156378600823045,0.0181582541132169,28.1,27,27,31,15,4,12,60.46666666666667,55.666666666666664,58.333333333333336,58.333333333333336,1900.0,0.0185185185185185,0.0,19.2919048850919,17.29981211477837,1.2675162481844087e-16,17.29981211477837,70.0,0.3398026641872194,90.0,3.9823477268218994,0.3752207309007644,0.7145149957441445,0.012248828498471,0.0231672001219326,0.4123708225293425,0.5831805606097867,0.349908336365872,0.6897110005530914
4,1190,growth,1,248,88,145,15,248,0.5846774193548387,0.0604838709677419,29.673387096774192,31.704545454545453,30.620689655172413,8.6,7359.0,31.423979490034043,48.39878565032924,30.20108705876674,12.807772066743786,0.4240831477960314,89.0,89.0,1.0,80.00489980163678,35.014282800023196,0.0,0.7506027785991122,24.890807436197985,4.0644648989926,0.4413793103448276,1.0,0.094758064516129,0.0586085204155214,23.5,27,27,31,15,4,12,60.4,56.0,58.44444444444444,58.44444444444444,1900.0,0.0111111111111111,0.0,18.919611553991995,17.703909349056982,2.0810254550576395e-16,17.703909349056982,70.0,0.3722237839742943,90.0,3.9823477268218994,0.4053464233875274,0.7007263538515554,0.0119896144195133,0.0216547192353643,0.4151285085734604,0.5857410427939367,0.351444625676362,0.7236684096506563
4,1200,growth,1,258,86,144,28,258,0.5581395348837209,0.1085271317829457,29.449612403100776,32.24418604651163,31.90972222222222,8.214285714285714,7598.0,30.211726114731427,49.1784354694661,30.260462469742823,13.39317083435376,0.442596369693473,90.0,91.0,0.989010989010989,79.0369922430807,33.13608305156178,0.0,0.3492132098771329,26.72778358208667,5.513892357976366,0.3680555555555556,1.0,0.0926356589147286,0.0005730325861494,23.9,27,27,31,15,4,12,60.266666666666666,55.916666666666664,58.333333333333336,58.333333333333336,1900.0,-0.0111111111111111,0.0,18.628735531208125,17.98515692052915,4.195126049060627e-16,17.98515692052915,70.0,0.4051252724947752,90.0,3.9823477268218994,0.4375701621174812,0.6899531678225231,0.0118277685912432,0.020671834625323,0.4180705744725052,0.5886367196670325,0.3531820318002194,0.7583073042949947
4,1210,growth,1,265,84,140,41,265,0.5283018867924528,0.1547169811320754,29.381132075471697,33.54761904761905,33.457142857142856,6.926829268292683,7786.0,29.18720084136387,49.78313744459056,29.759351542098745,14.01781163744929,0.4710388805891534,92.0,92.0,1.0,79.02190601236964,32.0624390837628,0.0,0.6909007060051736,27.628857836980803,6.209805734777738,0.3642857142857142,1.0,0.0709433962264151,-0.0226479677884083,18.8,27,27,31,15,4,12,60.13333333333333,56.25,58.407407407407405,58.407407407407405,1900.0,0.0074074074074074,0.0,18.130536565240824,18.490999435928632,6.646854994281818e-16,18.490999435928632,70.0,0.4389705445479464,90.0,3.9823477268218994,0.4721758514642715,0.6715013542681787,0.0114968526095376,0.0195667365478686,0.4224938210691825,0.5931652638434378,0.3558991583060626,0.794869702854009
4,1220,growth,1,277,76,147,54,277,0.5306859205776173,0.1949458483754512,28.425992779783392,34.53947368421053,33.142857142857146,6.981481481481482,7874.0,27.395183790461683,50.06367988683181,29.349228185373697,14.24508832807269,0.4853650064696347,92.0,91.0,1.010989010989011,78.1992368016701,31.016124838541646,0.0,0.3801592763601241,29.289953640216343,7.044319771859954,0.2857142857142857,1.0,0.031768953068592,-0.0527589577630108,8.8,27,27,31,16,4,11,61.25,55.63636363636363,58.96296296296296,58.96296296296296,1900.0,0.0555555555555555,0.0,17.66854071703198,18.9142149949332,5.061950510925817e-16,18.9142149949332,70.0,0.4799159227146042,90.0,3.9823477268218994,0.5093828067183495,0.6543903969271104,0.0110983295961256,0.0196550340954673,0.4260633429822729,0.5969025472346421,0.3581415283407852,0.8380574510553895
4,1230,growth,1,284,71,151,62,284,0.5316901408450704,0.2183098591549295,27.961267605633804,36.04225352112676,32.70860927152318,7.145161290322581,7941.0,26.528156797650833,50.2762250590225,28.860225879009665,14.300467157776666,0.4955078043300257,92.0,93.0,0.989247311827957,77.96089121316065,31.064449134018133,0.0,0.504607915991511,29.60541786515356,7.7344863532334385,0.2980132450331126,1.0,0.0235915492957746,-0.0191793589524819,6.7,27,27,31,17,4,10,61.705882352941174,54.7,59.111111111111114,59.111111111111114,1900.0,0.0148148148148148,0.0,17.179022009943573,19.42255328742551,8.345230681335364e-16,19.42255328742551,70.0,0.5177179861951757,90.0,3.9823477268218994,0.5493234694004059,0.6362600744423546,0.0107637982518443,0.0196922274387063,0.4307892631477784,0.6019563258214852,0.3611737954928911,0.8788917816880668
4,1240,growth,1,291,65,150,76,291,0.5154639175257731,0.2611683848797251,27.436426116838486,37.01538461538462,33.42666666666667,7.421052631578948,7984.0,25.37852069028874,50.41216253337467,28.291313565291805,14.537735517602195,0.5138586260426345,93.0,92.0,1.0108695652173914,78.3836811950334,31.0,0.0,0.4795695588899546,30.6653112103097,8.414940794756403,0.2666666666666666,1.0,0.0147766323024054,-0.0511501751404857,4.3,27,27,31,17,4,10,61.1764705882353,54.6,58.74074074074074,58.74074074074074,1900.0,-0.037037037037037,0.0,16.778861160540497,19.85481984508816,8.751921556313748e-16,19.85481984508816,70.0,0.5591030463024422,90.0,3.9823477268218994,0.5919415950775146,0.6214393022422406,0.0105793576043761,0.0190912562046582,0.4353056785638093,0.6066098338721697,0.3639659003233018,0.923068946625744
4,1250,growth,1,294,58,149,87,294,0.5068027210884354,0.2959183673469387,27.163265306122447,37.793103448275865,35.033557046979865,6.597701149425287,7986.0,24.966880344209216,50.41847628661295,27.41044478762183,14.740509296716194,0.5377697958178628,93.0,92.0,1.0108695652173914,77.621602083013,30.0,0.0,0.2701779135867029,30.873467288963923,8.758368902328446,0.2550335570469799,1.0,0.0006802721088435,-0.0152675849239842,0.2,27,27,31,17,4,10,62.0,54.5,59.22222222222222,59.22222222222222,1900.0,0.0481481481481481,0.0,16.322919852068637,20.29191649041208,7.443007518265843e-16,20.29191649041208,70.0,0.6123538723698368,90.0,3.9823477268218994,0.63717882335186,0.6045525871136532,0.0102082050356902,0.0187704711514235,0.4406445209896192,0.612093148982456,0.3672558893894736,0.9796097617593104
4,1260,growth,1,304,55,149,100,304,0.4901315789473684,0.3289473684210526,26.17763157894737,39.2,35.013422818791945,5.85,7958.0,23.786824602829785,50.33001166551232,26.528062337623364,14.725316191010256,0.5550844989581508,91.0,91.0,1.0,77.19594481402044,30.01666203960727,0.0,0.404459495439384,30.817638571083656,9.123043188264408,0.2818791946308724,1.0,-0.0092105263157894,-0.0358776782688341,-2.8,27,27,31,18,4,9,61.05555555555556,56.0,59.370370370370374,59.370370370370374,1900.0,0.0148148148148148,0.0,15.83256373279973,20.784637833896436,6.661257162969331e-16,20.784637833896436,70.0,0.6623052932597973,90.0,3.9823477268218994,0.6850586235523224,0.586391249362953,0.0098768332706174,0.0181530214424951,0.4462223912360133,0.6179554363540503,0.3707732618124301,1.0330785550722277
4,1270,growth,1,304,54,141,109,304,0.4638157894736842,0.3585526315789473,25.99013157894737,40.166666666666664,36.177304964539005,5.7889908256880735,7901.0,23.558140133556567,50.149440781908325,25.918920386623356,14.698296047511572,0.5670875109094937,91.0,91.0,1.0,77.15905430001,30.01666203960727,0.0,0.7571898409870923,30.839048552940135,9.472416118150145,0.2482269503546099,1.0,-0.01875,-0.0228684469273215,-5.7,27,27,31,18,4,9,61.111111111111114,56.0,59.407407407407405,59.407407407407405,1900.0,0.0037037037037037,0.0,15.504905957924692,21.045792209474666,5.395005649031813e-16,21.045792209474666,70.0,0.7063672592242559,90.0,3.9823477268218994,0.7352648973464966,0.574255776219433,0.009666400223145,0.0171783625730994,0.4510349875756407,0.622867763410087,0.3737206580460522,1.0800879172703082
4,1280,growth,1,306,53,137,116,306,0.4477124183006536,0.3790849673202614,25.68300653594771,41.943396226415096,36.065693430656935,5.991379310344827,7859.0,23.07994068370146,50.01597140432655,25.499235770433923,14.74591262091734,0.5782884143537768,91.0,91.0,1.0,77.04387028009745,30.01666203960727,0.0,0.6457558913212803,31.201285331227904,9.347371336144644,0.2408759124087591,1.0,-0.0137254901960784,-0.0324224677740358,-4.2,28,28,32,21,4,7,56.285714285714285,57.142857142857146,56.5,56.5,1900.0,-0.0785714285714285,0.0,15.29100833842957,21.190410632713167,7.218620057798201e-16,21.190410632713167,70.0,0.7683927938342094,90.0,3.9823477268218994,0.7868466973304749,0.5461074406581989,0.0096656184187291,0.0159897292250233,0.4538789126601019,0.6258773074331047,0.3755263844598628,1.1439191782940723
4,1290,growth,1,316,51,145,120,316,0.4588607594936709,0.379746835443038,24.718354430379748,43.15686274509804,34.51034482758621,5.05,7811.0,22.23649869387663,49.86299751300145,25.059331206218655,14.446189759748169,0.5764794615174423,92.0,91.0,1.010989010989011,76.74391003341064,31.144823004794873,0.0,0.2673858957752081,30.470073244716943,9.593844999978325,0.2758620689655172,1.0,-0.0151898734177215,-0.0113064120087442,-4.8,28,28,32,22,4,6,56.31818181818182,58.666666666666664,56.82142857142857,56.82142857142857,1900.0,0.0321428571428571,0.0,14.995477821253523,21.4362112540233,5.251578288649356e-16,21.4362112540233,70.0,0.8287709530975137,90.0,3.9823477268218994,0.8384948372840881,0.535552779330483,0.0094251903339117,0.0163878842676311,0.4575766275531483,0.6299442410724986,0.3779665446434991,1.2067374977410128
